episode,env_id,update,global_step,mode,alpha,reward_scale,ret_used,ret_env_scaled,ret_shaping,ep_len,total_cost_yuan,loss_term,v_term,line_term,switch_term,trafo_term,risk_term,import_cost_yuan,loss_cost_yuan,v_cost_yuan,line_cost_yuan,trafo_cost_yuan,risk_cost_yuan_like,switch_cost_yuan,pf_failed,total_scale_yuan,risk_scale_yuan
6842,57,81,164288,JOINT,0.2,1e-06,-2.353090099990368,-2.0135161615908146,-0.33957390743307775,24,45566.794798485265,93.53050978130508,68.62807483090694,0.0,2400.0,749.8392832053088,35351.94555090876,6996.381889540294,93.53050978130508,68.62807483090694,0.0,749.8392832053088,35351.94555090876,2400.0,0,306775.885827136,292277.02882009716
6843,58,81,164288,JOINT,0.2,1e-06,-1.3181911781430244,-1.076245415955782,-0.2419457523152232,24,44548.73333267176,31.94959502625149,0.0,0.0,1600.0,2352.3024051007033,34094.147835072945,6502.283092498113,31.94959502625149,0.0,0.0,2352.3024051007033,34094.147835072945,1600.0,0,306775.885827136,292277.02882009716
6844,59,81,164288,JOINT,0.2,1e-06,-1.2785641960799694,-1.0615884438157082,-0.21697574891150004,24,44534.410152699085,69.1458130775861,0.0,0.0,800.0,2179.795887276434,34800.045166389944,6754.56909903271,69.1458130775861,0.0,0.0,2179.795887276434,34800.045166389944,800.0,0,306775.885827136,292277.02882009716
6845,60,81,164288,JOINT,0.2,1e-06,-11.116660751402378,-9.322193965315819,-1.79446682035923,24,46165.74201156897,40.263539647041284,0.0,0.0,2400.0,2245.760496122837,34162.42674816336,7357.554767282773,40.263539647041284,0.0,0.0,2245.760496122837,34162.42674816336,2400.0,0,306775.885827136,292277.02882009716
6846,61,81,164288,JOINT,0.2,1e-06,-3.4114419035613537,-2.7663695849478245,-0.6450723115354777,24,46964.756142986895,57.51974400245231,0.0,0.0,1600.0,2194.862104075379,34275.36014717224,8894.533891739275,57.51974400245231,0.0,0.0,2194.862104075379,34275.36014717224,1600.0,0,306775.885827136,292277.02882009716
6847,62,81,164288,JOINT,0.2,1e-06,-1.271669626235962,-1.0812279731035233,-0.19044165601953866,24,43123.946073125575,92.09381887300474,0.0,0.0,1600.0,770.8271968266482,34819.65315848283,5933.4657178160915,92.09381887300474,0.0,0.0,770.8271968266482,34819.65315848283,1600.0,0,306775.885827136,292277.02882009716
6848,63,81,164288,JOINT,0.2,1e-06,-5.821877684444189,-5.049625493586063,-0.772252294048667,24,45366.0647268006,46.163363587975006,0.0,0.0,800.0,2471.035614473121,34204.84502394695,7890.1840883805235,46.163363587975006,0.0,0.0,2471.035614473121,34204.84502394695,800.0,0,306775.885827136,292277.02882009716
6849,0,81,165824,JOINT,0.2,1e-06,-1.4254959672689438,-1.1234831362962723,-0.30201281458139423,24,42777.73856933421,50.384132152017585,0.8245457328806693,0.0,2400.0,774.5689112701639,34957.19325659784,4645.15185573332,50.384132152017585,0.8245457328806693,0.0,774.5689112701639,34957.19325659784,2400.0,0,288929.4313381324,274826.9789168308
6850,1,81,165824,JOINT,0.2,1e-06,-1.491798747330904,-1.2155464440584183,-0.27625230252742766,24,45368.38211007978,97.02413127651398,13.273391213461252,0.0,800.0,1934.8617410559111,35094.17647587361,7526.070501936795,97.02413127651398,13.273391213461252,0.0,1934.8617410559111,35094.17647587361,800.0,0,288929.4313381324,274826.9789168308
6851,2,81,165824,JOINT,0.2,1e-06,-1.345897637307644,-1.0925550162792206,-0.25334260910749434,24,44369.746557691935,31.674872806176154,0.0,0.0,1600.0,2264.8899095870092,34103.575759634106,6401.28088847082,31.674872806176154,0.0,0.0,2264.8899095870092,34103.575759634106,1600.0,0,288929.4313381324,274826.9789168308
6852,3,81,165824,JOINT,0.2,1e-06,-1.3621371760964394,-1.1019462272524834,-0.2601909399032593,24,43380.76616619674,54.82365205005875,0.0,0.0,2400.0,750.9860004691482,34905.69417739889,5324.085988328705,54.82365205005875,0.0,0.0,750.9860004691482,34905.69417739889,2400.0,0,288929.4313381324,274826.9789168308
6853,4,81,165824,JOINT,0.2,1e-06,-1.2995922155678272,-1.0897680036723614,-0.20982419960200785,24,48463.06066727352,112.07898016358502,104.93643684459133,0.0,2400.0,2499.4967037809633,35416.63444121457,8041.993085433399,112.07898016358502,104.93643684459133,0.0,2499.4967037809633,35416.63444121457,2400.0,0,288929.4313381324,274826.9789168308
6854,5,81,165824,JOINT,0.2,1e-06,-1.3054254241287708,-1.0918300151824951,-0.21359540224075318,24,43784.05672485521,42.5632333569167,0.0,0.0,1600.0,2499.1861373455495,34682.234178972045,5002.636408537621,42.5632333569167,0.0,0.0,2499.1861373455495,34682.234178972045,1600.0,0,288929.4313381324,274826.9789168308
6855,6,81,165824,JOINT,0.2,1e-06,-2.9580529257655144,-2.391740281134844,-0.5663126647472381,24,429357.64929824916,170.86858262594092,141.83139883014545,619.2342716105595,800.0,2189.776246369463,414997.4017125052,10609.405668933778,170.86858262594092,141.83139883014545,619.2342716105595,2189.776246369463,414997.4017125052,800.0,0,288929.4313381324,274826.9789168308
6856,7,81,165824,JOINT,0.2,1e-06,-6.078307468444109,-4.749927882105112,-1.328379675000906,24,45485.99923996926,33.13081655438409,0.0,0.0,2400.0,2332.7629689834985,34106.59096583245,6646.645305153306,33.13081655438409,0.0,0.0,2332.7629689834985,34106.59096583245,2400.0,0,288929.4313381324,274826.9789168308
6857,8,81,165824,JOINT,0.2,1e-06,-1.3530371189117432,-1.085678618401289,-0.26735848039388654,24,45264.67465411405,38.970807556282075,0.0,0.0,1600.0,2356.9773043249415,34153.14922334751,7154.548126441603,38.970807556282075,0.0,0.0,2356.9773043249415,34153.14922334751,1600.0,0,288929.4313381324,274826.9789168308
6858,9,81,165824,JOINT,0.2,1e-06,-2.4848143123090267,-2.06146589666605,-0.42334841527044764,24,43048.90268153798,66.13531923167648,0.0,0.0,2400.0,751.0110574292712,34723.632563781524,5174.2590603271765,66.13531923167648,0.0,0.0,751.0110574292712,34723.632563781524,2400.0,0,288929.4313381324,274826.9789168308
6859,10,81,165824,JOINT,0.2,1e-06,-1.3237115740776062,-1.0701626725494862,-0.25354889165610073,24,44831.548305372286,50.85071715595896,0.0,0.0,0.0,2259.9116372749368,34218.5269540203,8353.109714077049,50.85071715595896,0.0,0.0,2259.9116372749368,34218.5269540203,0.0,0,288929.4313381324,274826.9789168308
6860,11,81,165824,JOINT,0.2,1e-06,-1.336740244179964,-1.0720367729663849,-0.26470345258712763,24,43743.84755845658,39.391260053672134,0.0,0.0,0.0,2364.5738838307884,34152.84550349822,7226.428171127578,39.391260053672134,0.0,0.0,2364.5738838307884,34152.84550349822,0.0,0,288929.4313381324,274826.9789168308
6861,12,81,165824,JOINT,0.2,1e-06,-2.8299026489257812,-2.3074164651334286,-0.5224861409515141,24,42859.541289829605,32.27577101032892,0.0,0.0,1600.0,2499.0275165849807,34566.31929956729,4194.194473677334,32.27577101032892,0.0,0.0,2499.0275165849807,34566.31929956729,1600.0,0,288929.4313381324,274826.9789168308
6862,13,81,165824,JOINT,0.2,1e-06,-1.3179875425994396,-1.0631985254585743,-0.2547890178859234,24,44813.42594484777,34.135422554060085,0.0,0.0,1600.0,2290.3234154490615,34110.063053903774,6813.039475494929,34.135422554060085,0.0,0.0,2290.3234154490615,34110.063053903774,1600.0,0,288929.4313381324,274826.9789168308
6863,14,81,165824,JOINT,0.2,1e-06,-3.6367719285190105,-3.256803907454014,-0.37996803950518376,24,46938.95457233762,142.3407065376134,314.32211842636286,0.0,1600.0,752.8985798222463,35765.80177565988,8505.932098429139,142.3407065376134,314.32211842636286,0.0,752.8985798222463,35765.80177565988,1600.0,0,288929.4313381324,274826.9789168308
6864,15,81,165824,JOINT,0.2,1e-06,-1.5940719060599804,-1.2987317442893982,-0.2953401606529951,24,45897.40056467482,68.80485687738718,0.0,0.0,2400.0,2078.8563385753914,34811.272981687376,6607.27124441205,68.80485687738718,0.0,0.0,2078.8563385753914,34811.272981687376,2400.0,0,288929.4313381324,274826.9789168308
6865,16,81,165824,JOINT,0.2,1e-06,-1.3430685475468636,-1.104212448000908,-0.23885609172284605,24,45905.41084228584,126.80086212177675,353.86029176161765,0.0,1600.0,771.844292885438,35778.18129518462,7401.524962454165,126.80086212177675,353.86029176161765,0.0,771.844292885438,35778.18129518462,1600.0,0,288929.4313381324,274826.9789168308
6866,17,81,165824,JOINT,0.2,1e-06,-4.550475355237722,-3.793196052312851,-0.7572793176397682,24,42893.6114473487,27.920547753146337,0.0,0.0,800.0,1971.2032871327763,34097.70801051358,6024.700149702347,27.920547753146337,0.0,0.0,1971.2032871327763,34097.70801051358,800.0,0,288929.4313381324,274826.9789168308
6867,18,81,165824,JOINT,0.2,1e-06,-1.2843445986509323,-1.0769475139677525,-0.20739707425236703,24,44957.20994829882,35.30507957152642,0.0,0.0,1600.0,2345.1032032434737,34133.16302081708,6878.943724238263,35.30507957152642,0.0,0.0,2345.1032032434737,34133.16302081708,1600.0,0,288929.4313381324,274826.9789168308
6868,19,81,165824,JOINT,0.2,1e-06,-3.002281565219164,-2.523848310112953,-0.47843322828412055,24,42578.11880187073,17.80158098110952,0.0,0.0,1600.0,2266.3774638708664,33982.52547385896,4729.215864140906,17.80158098110952,0.0,0.0,2266.3774638708664,33982.52547385896,1600.0,0,288929.4313381324,274826.9789168308
6869,20,81,165824,JOINT,0.2,1e-06,-1.2822031043469906,-1.0622856952250004,-0.2199174039065838,24,45791.02614589178,28.598624341815864,0.0,0.0,3200.0,2380.731863064579,34075.93364521505,6134.360637612145,28.598624341815864,0.0,0.0,2380.731863064579,34075.93364521505,3200.0,0,288929.4313381324,274826.9789168308
6870,21,81,165824,JOINT,0.2,1e-06,-1.3584515489637852,-1.0865340195596218,-0.27191752605140207,24,47037.05452300397,48.32575947688722,0.0,0.0,2400.0,2346.3647133816476,34206.82601462961,8083.863794992714,48.32575947688722,0.0,0.0,2346.3647133816476,34206.82601462961,2400.0,0,288929.4313381324,274826.9789168308
6871,22,81,165824,JOINT,0.2,1e-06,-1.496404092758894,-1.2410247586667538,-0.2553793315775693,24,48510.94680336441,91.24774164328183,0.27422010786405215,0.0,3200.0,2354.3568056348713,34942.071834306036,8014.243943315637,91.24774164328183,0.27422010786405215,0.0,2354.3568056348713,34942.071834306036,3200.0,0,288929.4313381324,274826.9789168308
6872,23,81,165824,JOINT,0.2,1e-06,-2.555022832006216,-2.0467329062521458,-0.5082898937165736,24,46271.06464753415,126.08216132207639,207.11288284296612,0.0,1600.0,750.4293267820192,35629.0685886057,8084.453849303463,126.08216132207639,207.11288284296612,0.0,750.4293267820192,35629.0685886057,1600.0,0,288929.4313381324,274826.9789168308
6873,24,81,165824,JOINT,0.2,1e-06,-1.3364260159432888,-1.0773054100573063,-0.25912059694528583,24,42988.07914646116,21.546045216404195,0.0,0.0,1600.0,2055.074586203643,34029.53169728274,5303.472862974775,21.546045216404195,0.0,0.0,2055.074586203643,34029.53169728274,1600.0,0,288929.4313381324,274826.9789168308
6874,25,81,165824,JOINT,0.2,1e-06,-3.578490886837244,-3.021513108164072,-0.5569777565076948,24,251529.80311202776,77.1042788660894,0.0,327.2482274123645,1600.0,2314.289029668736,236989.54628188416,10298.719573062499,77.1042788660894,0.0,327.2482274123645,2314.289029668736,236989.54628188416,1600.0,0,288929.4313381324,274826.9789168308
6875,26,81,165824,JOINT,0.2,1e-06,-1.3632388673722744,-1.1457450054585934,-0.21749385278671982,24,46470.67294535692,51.33207633540758,0.0,0.0,1600.0,2279.6684545634384,34223.50649935962,8367.497991433867,51.33207633540758,0.0,0.0,2279.6684545634384,34223.50649935962,1600.0,0,288929.4313381324,274826.9789168308
6876,27,81,165824,JOINT,0.2,1e-06,-1.5863106064498425,-1.288549181073904,-0.2977614074945451,24,44202.5291348647,99.29640183132709,0.0,0.0,2400.0,760.8461019347159,34886.90224626818,6154.780786661798,99.29640183132709,0.0,0.0,760.8461019347159,34886.90224626818,2400.0,0,288929.4313381324,274826.9789168308
6877,28,81,165824,JOINT,0.2,1e-06,-1.336387399584055,-1.0596239790320396,-0.2767634131014347,24,42880.89754365793,20.632765868665686,0.0,0.0,1600.0,2050.4590948110726,34020.52214679475,5209.916302052108,20.632765868665686,0.0,0.0,2050.4590948110726,34020.52214679475,1600.0,0,288929.4313381324,274826.9789168308
6878,29,81,165824,JOINT,0.2,1e-06,-1.3717963732779026,-1.1355453170835972,-0.23625105456449094,24,45113.70361869489,29.180912475205343,0.0,0.0,2400.0,2361.890131513839,34078.40839916301,6273.40508801804,29.180912475205343,0.0,0.0,2361.890131513839,34078.40839916301,2400.0,0,288929.4313381324,274826.9789168308
6879,30,81,165824,JOINT,0.2,1e-06,-1.3116454742848873,-1.074022188782692,-0.2376232750713826,24,48336.904094221245,91.6435542712467,38.176613048060034,0.0,3200.0,2499.4499642654864,35231.21548694836,7368.062029959339,91.6435542712467,38.176613048060034,0.0,2499.4499642654864,35231.21548694836,3200.0,0,288929.4313381324,274826.9789168308
6880,31,81,165824,JOINT,0.2,1e-06,-2.0764611698687077,-1.6906153745949268,-0.3858457896858454,24,45459.26805451136,115.80017263785798,263.8613576395595,0.0,1600.0,769.7376508633031,35666.97107492126,7158.6979710872365,115.80017263785798,263.8613576395595,0.0,769.7376508633031,35666.97107492126,1600.0,0,288929.4313381324,274826.9789168308
6881,32,81,165824,JOINT,0.2,1e-06,-4.416558336466551,-3.7726601772010326,-0.6438981330022217,24,45598.23196456673,117.51174866960503,269.33496842527785,0.0,1600.0,763.4554983906417,35675.02707744722,7290.414420303592,117.51174866960503,269.33496842527785,0.0,763.4554983906417,35675.02707744722,1600.0,0,288929.4313381324,274826.9789168308
6882,33,81,165824,JOINT,0.2,1e-06,-2.616343654692173,-2.072664689272642,-0.5436789564788341,24,42634.93560477988,80.03625226141155,0.0,0.0,1600.0,756.9118212605819,34759.06405416178,5518.959729357517,80.03625226141155,0.0,0.0,756.9118212605819,34759.06405416178,1600.0,0,288929.4313381324,274826.9789168308
6883,34,81,165824,JOINT,0.2,1e-06,-3.100252579897642,-2.5388548746705055,-0.5613976984284819,24,43658.31748340585,40.23792345088683,0.0,0.0,1600.0,2499.1674333032947,34663.10989314188,4896.040156960675,40.23792345088683,0.0,0.0,2499.1674333032947,34663.10989314188,1600.0,0,288929.4313381324,274826.9789168308
6884,35,81,165824,JOINT,0.2,1e-06,-1.3327783569693565,-1.0818807445466518,-0.2508976045995951,24,46565.59898631426,113.97988150782692,23.071089176259154,0.0,800.0,2064.6642248550106,35163.2414863531,8514.622185929888,113.97988150782692,23.071089176259154,0.0,2064.6642248550106,35163.2414863531,800.0,0,288929.4313381324,274826.9789168308
6885,36,81,165824,JOINT,0.2,1e-06,-1.2961278967559338,-1.046253938227892,-0.2498739544302225,24,43128.97766459829,37.584747066020746,0.0,0.0,3200.0,751.7308439939304,34671.00050511132,4506.246315493047,37.584747066020746,0.0,0.0,751.7308439939304,34671.00050511132,3200.0,0,288929.4313381324,274826.9789168308
6886,37,81,165824,JOINT,0.2,1e-06,-10.206783648580313,-8.424183771014214,-1.7825997635722164,24,43088.680435634684,70.02903890659934,0.0,0.0,2400.0,749.9192400927317,34743.42514281345,5195.336052728504,70.02903890659934,0.0,0.0,749.9192400927317,34743.42514281345,2400.0,0,288929.4313381324,274826.9789168308
6887,38,81,165824,JOINT,0.2,1e-06,-1.3342723920941353,-1.131787333637476,-0.2024850565940142,24,44298.000325483685,60.73248231779304,8.040974510377609,0.0,3200.0,765.3877686612542,35059.59582316353,5264.975759148525,60.73248231779304,8.040974510377609,0.0,765.3877686612542,35059.59582316353,3200.0,0,288929.4313381324,274826.9789168308
6888,39,81,165824,JOINT,0.2,1e-06,-1.6940401941537857,-1.385547660291195,-0.3084925226867199,24,45743.61585503478,52.42013940621835,0.0,0.0,800.0,2273.4118781350776,34227.57041496015,8442.633561939556,52.42013940621835,0.0,0.0,2273.4118781350776,34227.57041496015,800.0,0,288929.4313381324,274826.9789168308
6889,40,81,165824,JOINT,0.2,1e-06,-1.2885433323681355,-1.081967081874609,-0.20657623540610076,24,45106.64093224537,28.82437857445382,0.0,0.0,2400.0,2432.1499450024276,34097.00027927,6177.490707972942,28.82437857445382,0.0,0.0,2432.1499450024276,34097.00027927,2400.0,0,288929.4313381324,274826.9789168308
6890,41,81,165824,JOINT,0.2,1e-06,-2.31108383461833,-2.0012164190411568,-0.30986742824316016,24,84397.67762055318,125.74691031959365,29.64062215977488,0.0,800.0,2287.4015904951743,72035.63035037121,9245.00505752701,125.74691031959365,29.64062215977488,0.0,2287.4015904951743,72035.63035037121,800.0,0,288929.4313381324,274826.9789168308
6891,42,81,165824,JOINT,0.2,1e-06,-1.4092021323740482,-1.1044843383133411,-0.3047177802771329,24,42717.166385345365,37.02483254573614,0.0,0.0,1600.0,1962.4471685070255,34517.352359859586,4637.366856978753,37.02483254573614,0.0,0.0,1962.4471685070255,34517.352359859586,1600.0,0,288929.4313381324,274826.9789168308
6892,43,81,165824,JOINT,0.2,1e-06,-1.730527512729168,-1.4910328425467014,-0.23949466235935687,24,445621.89753007,184.00203362446277,2069.8739338784435,518.3587230634255,800.0,2499.2492867671813,434461.0750345023,5273.340551858608,184.00203362446277,2069.8739338784435,518.3587230634255,2499.2492867671813,434461.0750345023,800.0,0,288929.4313381324,274826.9789168308
6893,44,81,165824,JOINT,0.2,1e-06,-2.2173879854381084,-1.8598266318440437,-0.3575613383203746,24,41173.71594662218,13.550209931045918,0.0,0.0,800.0,2369.686421801585,33931.93852633948,4072.090998481116,13.550209931045918,0.0,0.0,2369.686421801585,33931.93852633948,800.0,0,288929.4313381324,274826.9789168308
6894,45,81,165824,JOINT,0.2,1e-06,-1.3103372864425182,-1.0616441182792187,-0.24869315177202228,24,45276.06534029041,108.15823558955762,140.36186565658,0.0,1600.0,760.4632966559413,35516.54207937418,7258.698098603713,108.15823558955762,140.36186565658,0.0,760.4632966559413,35516.54207937418,1600.0,0,288929.4313381324,274826.9789168308
6895,46,81,165824,JOINT,0.2,1e-06,-2.010628294199705,-1.7083382569253445,-0.302290042489767,24,46590.365653390996,91.96818485358892,1.0381396367623463,0.0,1600.0,2176.0849266227856,34967.4794632695,7845.763123861947,91.96818485358892,1.0381396367623463,0.0,2176.0849266227856,34967.4794632695,1600.0,0,288929.4313381324,274826.9789168308
6896,47,81,165824,JOINT,0.2,1e-06,-1.383505828678608,-1.162609752267599,-0.22089608125388624,24,49665.202064000434,134.16173732589476,187.98639001139776,0.0,2400.0,2499.5474771211943,35656.00463756915,8921.663559298691,134.16173732589476,187.98639001139776,0.0,2499.5474771211943,35656.00463756915,2400.0,0,288929.4313381324,274826.9789168308
6897,48,81,165824,JOINT,0.2,1e-06,-9.045085050165653,-7.326036743819714,-1.719048397988081,24,46657.08042168558,44.51079098617223,0.0,0.0,2400.0,2391.7565173814605,34177.496010359784,7687.827893944337,44.51079098617223,0.0,0.0,2391.7565173814605,34177.496010359784,2400.0,0,288929.4313381324,274826.9789168308
6898,49,81,165824,JOINT,0.2,1e-06,-4.105484344065189,-3.419932145625353,-0.6855520829558371,24,49430.537247421686,63.833218815061045,0.0,0.0,2400.0,2154.8749985901045,35419.23645863749,9456.42579019409,63.833218815061045,0.0,0.0,2154.8749985901045,35419.23645863749,2400.0,0,288929.4313381324,274826.9789168308
6899,50,81,165824,JOINT,0.2,1e-06,-1.323338322341442,-1.0740972757339478,-0.24924103766679764,24,46106.78281875306,96.83772799534286,145.18199259205892,0.0,3200.0,774.1258844059364,35492.50933826977,6494.965603485298,96.83772799534286,145.18199259205892,0.0,774.1258844059364,35492.50933826977,3200.0,0,288929.4313381324,274826.9789168308
6900,51,81,165824,JOINT,0.2,1e-06,-1.3526497930288315,-1.0876524560153484,-0.2649973396211862,24,47068.13510646661,104.48001292771258,90.05260534793302,0.0,1600.0,2499.46015769773,35374.54466800009,7504.07767542086,104.48001292771258,90.05260534793302,0.0,2499.46015769773,35374.54466800009,1600.0,0,288929.4313381324,274826.9789168308
6901,52,81,165824,JOINT,0.2,1e-06,-1.3545692563056946,-1.0835998095571995,-0.2709694460034371,24,43579.93022061097,26.765313799733956,0.0,0.0,1600.0,1989.7766197122357,34089.191360114484,5900.9622407842535,26.765313799733956,0.0,0.0,1989.7766197122357,34089.191360114484,1600.0,0,288929.4313381324,274826.9789168308
6902,53,81,165824,JOINT,0.2,1e-06,-2.1231533102691174,-1.7836522683501244,-0.33950103893876077,24,44895.4572216005,51.197505453044556,0.0,0.0,0.0,2384.4176853409213,34220.64369244171,8290.395843817872,51.197505453044556,0.0,0.0,2384.4176853409213,34220.64369244171,0.0,0,288929.4313381324,274826.9789168308
6903,54,81,165824,JOINT,0.2,1e-06,-3.581323765218258,-2.9754460118710995,-0.6058777082711457,24,47209.55305781568,101.04939083852464,5.1362942486371725,0.0,1600.0,2285.5714371777685,35038.51534161552,8280.329984773756,101.04939083852464,5.1362942486371725,0.0,2285.5714371777685,35038.51534161552,1600.0,0,288929.4313381324,274826.9789168308
6904,55,81,165824,JOINT,0.2,1e-06,-2.1520488411188126,-1.794715739786625,-0.35733311250805855,24,44359.31600777742,38.04427708206034,0.0,0.0,800.0,2310.988096690424,34150.251277772426,7098.076633314577,38.04427708206034,0.0,0.0,2310.988096690424,34150.251277772426,800.0,0,288929.4313381324,274826.9789168308
6905,56,81,165824,JOINT,0.2,1e-06,-2.9472136795520782,-2.488023057579994,-0.45919058583676814,24,42759.03918292683,18.28197547759852,0.0,0.0,1600.0,2350.58201192335,33988.17399545213,4820.283175551344,18.28197547759852,0.0,0.0,2350.58201192335,33988.17399545213,1600.0,0,288929.4313381324,274826.9789168308
6906,57,81,165824,JOINT,0.2,1e-06,-5.549851763993502,-4.403403349220753,-1.1464484035968776,24,42842.12254012587,19.214142956861263,0.0,0.0,1600.0,2309.435271768402,33994.54425433611,4938.143014021359,19.214142956861263,0.0,0.0,2309.435271768402,33994.54425433611,1600.0,0,288929.4313381324,274826.9789168308
6907,58,81,165824,JOINT,0.2,1e-06,-1.277351837605238,-1.066219288855791,-0.211132537201047,24,44581.68575123952,97.83783527141433,132.92253048802087,0.0,1600.0,768.7870812173898,35465.85546733715,6614.120672196964,97.83783527141433,132.92253048802087,0.0,768.7870812173898,35465.85546733715,1600.0,0,288929.4313381324,274826.9789168308
6908,59,81,165824,JOINT,0.2,1e-06,-2.2130152843892574,-1.87746661901474,-0.33554867058992394,24,142805.7164684104,49.792232126376675,0.0,0.07666459500741583,1600.0,5999.29155131169,130051.05917229455,5155.28908020915,49.792232126376675,0.0,0.07666459500741583,5999.29155131169,130051.05917229455,1600.0,0,288929.4313381324,274826.9789168308
6909,60,81,165824,JOINT,0.2,1e-06,-5.710110135376453,-5.167637601494789,-0.5424724243581297,24,47512.29955411258,112.09323276212112,120.98501321856406,0.0,1600.0,2499.484253981895,35448.43870721846,7843.391579693656,112.09323276212112,120.98501321856406,0.0,2499.484253981895,35448.43870721846,1600.0,0,288929.4313381324,274826.9789168308
6910,61,81,165824,JOINT,0.2,1e-06,-2.313297152519226,-1.9608845748007298,-0.3524125721305609,24,45062.30669783928,35.83500561810964,0.0,0.0,1600.0,2368.5095168708085,34121.13021361311,6972.66696735536,35.83500561810964,0.0,0.0,2368.5095168708085,34121.13021361311,1600.0,0,288929.4313381324,274826.9789168308
6911,62,81,165824,JOINT,0.2,1e-06,-2.4002574123442173,-1.967784058302641,-0.4324733942747116,24,46572.62548147096,44.63470529599928,0.0,0.0,2400.0,2266.7512604114067,34193.91199967816,7711.962221381396,44.63470529599928,0.0,0.0,2266.7512604114067,34193.91199967816,2400.0,0,288929.4313381324,274826.9789168308
6912,63,81,165824,JOINT,0.2,1e-06,-1.4660218693315983,-1.191300842911005,-0.27472102083265787,24,46686.278614198214,46.07049918081993,0.0,0.0,2400.0,2213.6657493750586,34208.85234903943,7863.760515783724,46.07049918081993,0.0,0.0,2213.6657493750586,34208.85234903943,2400.0,0,288929.4313381324,274826.9789168308
6913,0,82,167360,JOINT,0.2,1e-06,-1.4353141784667969,-1.2668405286967754,-0.1684736375580542,24,45625.22951229858,83.40123468826098,0.0,0.0,800.0,2331.2715123453518,34884.32133279399,7609.636667159237,83.40123468826098,0.0,0.0,2331.2715123453518,34884.32133279399,800.0,0,246829.7146582546,232895.03327645906
6914,1,82,167360,JOINT,0.2,1e-06,-1.1975314654409885,-1.0653574168682098,-0.13217404522001747,24,42101.87308202123,46.790072103943054,0.0,0.0,1600.0,749.9375085392816,34820.59432716612,4931.341246315822,46.790072103943054,0.0,0.0,749.9375085392816,34820.59432716612,1600.0,0,246829.7146582546,232895.03327645906
6915,2,82,167360,JOINT,0.2,1e-06,-1.68967604637146,-1.4643381610512733,-0.22533788162982094,24,42194.84987481118,19.59821047472454,0.0,0.0,800.0,2309.247995885395,33998.79829696937,5086.8035819564175,19.59821047472454,0.0,0.0,2309.247995885395,33998.79829696937,800.0,0,246829.7146582546,232895.03327645906
6916,3,82,167360,JOINT,0.2,1e-06,-1.5490812323987484,-1.39127541705966,-0.15780581440776584,24,47363.31290413499,44.12893474927006,0.0,0.0,3200.0,2309.109470690417,34184.46607074856,7669.737362696015,44.12893474927006,0.0,0.0,2309.109470690417,34184.46607074856,3200.0,0,246829.7146582546,232895.03327645906
6917,4,82,167360,JOINT,0.2,1e-06,-1.2308581173419952,-1.0688830725848675,-0.16197504140436653,24,44102.7096709098,21.073658021118455,0.0,0.0,2400.0,2428.5975937379985,34036.86321016379,5237.248867008009,21.073658021118455,0.0,0.0,2428.5975937379985,34036.86321016379,2400.0,0,246829.7146582546,232895.03327645906
6918,5,82,167360,JOINT,0.2,1e-06,-1.3869987912476063,-1.1974578201770782,-0.1895409798249602,24,43685.442015336484,18.803652631488497,0.0,0.0,2400.0,2378.6129742171015,33988.74400875406,4918.085032365321,18.803652631488497,0.0,0.0,2378.6129742171015,33988.74400875406,2400.0,0,246829.7146582546,232895.03327645906
6919,6,82,167360,JOINT,0.2,1e-06,-2.5220436342060566,-2.1830782890319824,-0.3389653380028903,24,44731.85956164959,92.15908710723829,80.80237219716125,0.0,2400.0,2499.504123086098,35338.72862369851,4412.824442667818,92.15908710723829,80.80237219716125,0.0,2499.504123086098,35338.72862369851,2400.0,0,246829.7146582546,232895.03327645906
6920,7,82,167360,JOINT,0.2,1e-06,-1.2100388035178185,-1.0504429675638676,-0.15959584079682826,24,44326.58761665734,71.09640868305752,10.36858645825757,0.0,2400.0,750.8028546085468,35104.94883771517,6060.467337875366,71.09640868305752,10.36858645825757,0.0,750.8028546085468,35104.94883771517,2400.0,0,246829.7146582546,232895.03327645906
6921,8,82,167360,JOINT,0.2,1e-06,-1.215037725865841,-1.0503136366605759,-0.16472408659756185,24,42552.36092637885,28.76618608415326,0.0,0.0,0.0,2338.4530282082615,34087.193050016525,6126.714848154069,28.76618608415326,0.0,0.0,2338.4530282082615,34087.193050016525,0.0,0,246829.7146582546,232895.03327645906
6922,9,82,167360,JOINT,0.2,1e-06,-1.2203429080545902,-1.0582103095948696,-0.1621325928717852,24,43922.79486764451,28.64872763475443,0.0,0.0,1600.0,2029.7288800091792,34086.609174321035,6206.456813314298,28.64872763475443,0.0,0.0,2029.7288800091792,34086.609174321035,1600.0,0,246829.7146582546,232895.03327645906
6923,10,82,167360,JOINT,0.2,1e-06,-1.2028302289545536,-1.0978608094155788,-0.10496941942546982,24,46184.66746407414,50.29528428386175,0.0,0.0,1600.0,2068.19268502253,34238.56922504678,8277.905554004838,50.29528428386175,0.0,0.0,2068.19268502253,34238.56922504678,1600.0,0,246829.7146582546,232895.03327645906
